,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
38663,1,4) $350 - $500,350.85,1,0,Surburban,1,Phone,0,0,0.0,0
38664,10,1) $0 - $100,58.44,0,1,Surburban,0,Web,0,0,0.0,0
38665,2,3) $200 - $350,203.8,1,1,Surburban,0,Phone,0,0,0.0,0
38666,8,3) $200 - $350,263.3,0,1,Rural,1,Phone,0,0,0.0,1
38667,4,4) $350 - $500,414.72,0,1,Surburban,0,Multichannel,0,0,0.0,0
38668,9,3) $200 - $350,233.62,0,1,Surburban,1,Phone,0,0,0.0,1
38669,9,1) $0 - $100,75.7,1,0,Urban,1,Phone,0,0,0.0,1
38672,4,2) $100 - $200,126.96,0,1,Rural,1,Phone,0,0,0.0,0
38673,2,2) $100 - $200,194.17,1,0,Urban,0,Web,0,0,0.0,0
38674,10,3) $200 - $350,232.25,1,0,Surburban,1,Phone,0,0,0.0,1
38677,6,3) $200 - $350,229.69,1,0,Surburban,0,Web,0,0,0.0,1
38679,7,5) $500 - $750,538.33,1,1,Surburban,1,Multichannel,0,0,0.0,0
38680,1,"7) $1,000 +",3215.97,1,1,Urban,1,Multichannel,1,0,0.0,1
38681,9,3) $200 - $350,323.81,1,0,Surburban,0,Web,1,0,0.0,0
38682,10,2) $100 - $200,111.47,0,1,Surburban,1,Phone,0,0,0.0,0
38684,6,2) $100 - $200,106.17,0,1,Surburban,1,Web,0,0,0.0,0
38685,12,2) $100 - $200,113.91,0,1,Surburban,0,Web,1,0,0.0,1
38687,5,2) $100 - $200,153.51,1,0,Urban,1,Web,0,0,0.0,1
38688,9,3) $200 - $350,216.4,1,1,Urban,0,Multichannel,0,0,0.0,0
38690,1,2) $100 - $200,195.76,1,0,Surburban,0,Phone,1,0,0.0,1
38692,1,2) $100 - $200,166.66,0,1,Rural,1,Web,1,0,0.0,0
38694,10,1) $0 - $100,70.9,1,0,Surburban,1,Phone,0,0,0.0,1
38695,10,1) $0 - $100,61.24,1,0,Surburban,1,Phone,0,0,0.0,1
38696,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
38697,9,5) $500 - $750,663.32,1,1,Rural,1,Multichannel,0,0,0.0,0
38698,9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
38699,12,3) $200 - $350,283.65,1,0,Urban,0,Multichannel,0,0,0.0,0
38700,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
38701,11,2) $100 - $200,127.55,0,1,Surburban,0,Web,0,0,0.0,0
38702,8,1) $0 - $100,44.29,1,0,Urban,1,Phone,0,0,0.0,1
38704,8,2) $100 - $200,142.35,0,1,Urban,1,Web,0,0,0.0,0
38705,3,4) $350 - $500,391.85,1,0,Urban,0,Web,0,0,0.0,1
38706,1,"6) $750 - $1,000",877.9,1,0,Surburban,1,Web,1,0,0.0,1
38707,11,5) $500 - $750,698.61,1,0,Urban,1,Web,0,0,0.0,0
38708,2,2) $100 - $200,102.92,0,1,Surburban,1,Web,0,0,0.0,0
38709,4,4) $350 - $500,379.86,1,1,Rural,0,Multichannel,0,0,0.0,0
38711,5,3) $200 - $350,326.5,1,1,Surburban,0,Phone,0,0,0.0,0
38712,8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
38714,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
38715,3,3) $200 - $350,295.65,1,1,Surburban,0,Phone,1,0,0.0,1
38716,4,2) $100 - $200,166.13,0,1,Surburban,1,Web,1,0,0.0,0
38718,2,3) $200 - $350,308.91,0,1,Urban,0,Multichannel,0,0,0.0,0
38721,10,3) $200 - $350,266.73,0,1,Surburban,1,Web,0,0,0.0,0
38722,9,5) $500 - $750,641.41,1,0,Surburban,1,Web,0,0,0.0,1
38724,9,2) $100 - $200,112.28,1,0,Urban,1,Phone,0,0,0.0,0
38725,12,3) $200 - $350,243.51,0,1,Urban,0,Phone,0,0,0.0,1
38726,9,4) $350 - $500,409.25,1,1,Urban,0,Multichannel,0,0,0.0,1
38728,4,4) $350 - $500,460.23,1,1,Surburban,1,Phone,0,0,0.0,1
38729,2,2) $100 - $200,119.2,0,1,Urban,0,Web,0,0,0.0,0
38730,3,1) $0 - $100,46.71,0,1,Surburban,1,Phone,0,0,0.0,0
38731,1,5) $500 - $750,518.9,1,0,Urban,1,Phone,0,0,0.0,1
38732,7,1) $0 - $100,92.39,0,1,Surburban,1,Web,1,0,0.0,0
38733,4,4) $350 - $500,377.77,1,0,Surburban,0,Phone,0,0,0.0,0
38734,8,1) $0 - $100,48.49,0,1,Surburban,0,Web,0,0,0.0,0
38735,2,5) $500 - $750,542.37,1,0,Rural,1,Web,0,0,0.0,1
38737,3,5) $500 - $750,728.88,1,0,Urban,1,Phone,0,0,0.0,0
38741,8,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
38742,2,2) $100 - $200,133.02,0,1,Urban,1,Phone,1,0,0.0,1
38743,7,3) $200 - $350,206.72,0,1,Urban,1,Phone,0,0,0.0,0
38744,12,3) $200 - $350,247.68,0,1,Surburban,1,Phone,1,0,0.0,1
38745,3,3) $200 - $350,231.8,1,1,Urban,1,Web,1,0,0.0,0
38747,2,"7) $1,000 +",1203.63,1,1,Surburban,1,Phone,0,0,0.0,0
38749,9,2) $100 - $200,152.66,1,0,Surburban,0,Phone,0,0,0.0,0
38750,3,5) $500 - $750,573.35,1,0,Surburban,1,Multichannel,0,0,0.0,1
38751,11,1) $0 - $100,50.92,0,1,Surburban,0,Phone,0,0,0.0,1
38752,10,2) $100 - $200,174.72,1,0,Urban,0,Web,0,0,0.0,0
38753,12,2) $100 - $200,103.59,0,1,Rural,1,Web,0,0,0.0,1
38754,1,3) $200 - $350,345.48,0,1,Surburban,0,Web,0,0,0.0,1
38755,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
38756,8,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
38757,3,1) $0 - $100,32.55,0,1,Urban,0,Phone,0,0,0.0,1
38760,7,3) $200 - $350,231.68,0,1,Urban,1,Multichannel,0,0,0.0,0
38761,6,3) $200 - $350,206.79,1,0,Surburban,0,Phone,0,0,0.0,1
38762,8,1) $0 - $100,78.09,0,1,Surburban,1,Phone,0,0,0.0,0
38764,3,3) $200 - $350,216.04,0,1,Rural,0,Web,0,0,0.0,0
38765,4,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,1
38767,11,4) $350 - $500,439.1,1,0,Rural,1,Web,0,0,0.0,1
38768,4,5) $500 - $750,697.47,1,0,Rural,1,Multichannel,0,0,0.0,0
38769,1,3) $200 - $350,313.56,1,0,Urban,1,Phone,1,0,0.0,1
38770,1,"7) $1,000 +",1245.13,0,1,Urban,1,Phone,0,0,0.0,0
38771,4,2) $100 - $200,195.11,1,0,Surburban,1,Web,0,0,0.0,0
38773,2,2) $100 - $200,113.84,1,0,Rural,0,Web,0,0,0.0,1
38775,12,1) $0 - $100,30.64,1,0,Surburban,1,Web,0,0,0.0,0
38776,3,5) $500 - $750,578.97,1,1,Surburban,1,Multichannel,0,0,0.0,1
38777,7,3) $200 - $350,266.27,1,0,Surburban,0,Web,0,0,0.0,1
38779,5,1) $0 - $100,41.19,1,0,Urban,0,Phone,0,0,0.0,1
38780,3,2) $100 - $200,113.96,1,0,Urban,0,Phone,0,0,0.0,0
38781,7,2) $100 - $200,108.71,0,1,Urban,0,Web,1,0,0.0,1
38782,5,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0,0.0,0
38783,1,5) $500 - $750,600.07,0,1,Surburban,1,Web,0,0,0.0,0
38784,7,"6) $750 - $1,000",974.98,1,0,Rural,1,Multichannel,0,0,0.0,1
38785,1,3) $200 - $350,321.83,0,1,Surburban,0,Phone,0,0,0.0,1
38787,1,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,1
38789,9,5) $500 - $750,596.81,1,0,Surburban,1,Web,0,0,0.0,0
38790,10,4) $350 - $500,407.1,0,1,Urban,1,Multichannel,0,0,0.0,0
38791,2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
38792,4,4) $350 - $500,356.87,0,1,Urban,0,Web,0,0,0.0,0
38793,1,3) $200 - $350,314.02,1,1,Surburban,0,Multichannel,1,0,0.0,0
38794,3,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
38798,10,2) $100 - $200,152.84,1,0,Urban,1,Web,0,0,0.0,0
38799,2,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
38800,9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
38801,4,3) $200 - $350,294.64,1,0,Urban,1,Web,0,0,0.0,1
38802,2,3) $200 - $350,296.57,1,0,Urban,0,Phone,1,0,0.0,1
38803,2,2) $100 - $200,162.17,1,0,Surburban,0,Phone,0,0,0.0,1
38804,3,3) $200 - $350,204.73,0,1,Urban,1,Web,0,0,0.0,1
38806,6,1) $0 - $100,73.56,0,1,Rural,0,Web,0,0,0.0,1
38807,9,3) $200 - $350,259.61,0,1,Surburban,1,Web,0,0,0.0,0
38808,8,5) $500 - $750,658.72,1,1,Surburban,1,Phone,0,0,0.0,0
38812,3,4) $350 - $500,383.94,1,0,Rural,0,Web,0,0,0.0,0
38813,5,3) $200 - $350,326.7,0,1,Surburban,0,Phone,0,0,0.0,0
38815,10,2) $100 - $200,192.14,0,1,Surburban,0,Phone,0,0,0.0,1
38816,2,"6) $750 - $1,000",786.17,1,0,Surburban,1,Multichannel,0,0,0.0,0
38817,10,1) $0 - $100,49.38,0,1,Surburban,0,Web,0,0,0.0,0
38819,9,4) $350 - $500,366.62,1,1,Surburban,1,Multichannel,0,0,0.0,0
38820,11,3) $200 - $350,325.37,1,0,Surburban,0,Phone,0,0,0.0,0
38821,11,5) $500 - $750,542.49,0,1,Urban,1,Web,0,0,0.0,1
38823,2,2) $100 - $200,150.96,1,0,Surburban,0,Web,0,0,0.0,0
38825,2,2) $100 - $200,116.66,1,0,Surburban,1,Web,0,0,0.0,1
38826,5,1) $0 - $100,31.46,0,1,Urban,0,Web,0,0,0.0,1
38827,12,1) $0 - $100,56.48,0,1,Urban,1,Phone,0,0,0.0,0
38829,9,2) $100 - $200,198.86,0,1,Surburban,0,Web,0,0,0.0,1
38831,3,1) $0 - $100,69.9,1,0,Surburban,1,Phone,0,0,0.0,0
38833,2,5) $500 - $750,606.03,1,1,Surburban,1,Phone,1,0,0.0,0
38834,7,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
38835,6,2) $100 - $200,174.91,1,0,Surburban,0,Phone,0,0,0.0,0
38836,12,1) $0 - $100,75.09,1,0,Rural,1,Web,0,0,0.0,1
38837,10,1) $0 - $100,71.24,1,0,Surburban,1,Web,0,0,0.0,1
38839,2,1) $0 - $100,50.87,0,1,Urban,0,Phone,0,0,0.0,1
38840,10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1,0,0.0,1
38841,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
38842,1,2) $100 - $200,122.7,1,0,Urban,1,Web,1,0,0.0,1
38843,9,3) $200 - $350,212.42,1,1,Urban,1,Phone,0,0,0.0,0
38846,10,3) $200 - $350,313.96,1,0,Surburban,0,Phone,0,0,0.0,0
38848,3,3) $200 - $350,232.1,1,0,Urban,1,Phone,0,0,0.0,1
38849,4,3) $200 - $350,320.57,1,0,Urban,0,Web,0,0,0.0,0
38850,4,3) $200 - $350,266.14,1,1,Surburban,1,Web,0,0,0.0,1
38851,7,3) $200 - $350,272.9,1,0,Surburban,0,Web,0,0,0.0,0
38852,11,1) $0 - $100,94.3,1,0,Surburban,1,Web,0,0,0.0,0
38855,4,1) $0 - $100,30.57,1,0,Surburban,0,Web,0,0,0.0,1
38857,1,2) $100 - $200,194.86,0,1,Urban,1,Phone,0,0,0.0,1
38858,9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
38859,7,1) $0 - $100,41.24,1,0,Surburban,0,Web,0,0,0.0,0
38860,8,1) $0 - $100,88.09,1,0,Surburban,1,Web,0,0,0.0,1
38861,3,1) $0 - $100,76.41,0,1,Urban,0,Phone,1,0,0.0,0
38862,1,4) $350 - $500,439.78,1,1,Urban,1,Phone,0,0,0.0,1
38863,2,"6) $750 - $1,000",946.42,0,1,Urban,1,Multichannel,0,0,0.0,0
38864,7,2) $100 - $200,175.36,1,0,Surburban,1,Web,0,0,0.0,0
38865,10,5) $500 - $750,530.36,1,0,Surburban,1,Phone,0,0,0.0,1
38866,11,1) $0 - $100,56.26,1,0,Surburban,0,Phone,0,0,0.0,1
38867,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
38868,1,1) $0 - $100,84.95,0,1,Surburban,0,Phone,0,0,0.0,1
38869,9,1) $0 - $100,32.76,1,0,Surburban,0,Web,0,0,0.0,0
38871,4,2) $100 - $200,154.85,0,1,Surburban,0,Phone,0,0,0.0,0
38872,11,3) $200 - $350,228.97,0,1,Urban,0,Web,0,0,0.0,1
38873,9,2) $100 - $200,182.81,0,1,Surburban,0,Web,0,0,0.0,1
38874,10,2) $100 - $200,116.94,0,1,Surburban,0,Web,0,0,0.0,1
38875,5,1) $0 - $100,82.87,1,0,Surburban,1,Phone,0,0,0.0,0
38876,6,3) $200 - $350,307.01,1,0,Urban,0,Phone,0,0,0.0,0
38877,5,2) $100 - $200,189.25,0,1,Rural,1,Phone,0,0,0.0,1
38878,9,3) $200 - $350,267.52,1,1,Surburban,1,Web,0,0,0.0,0
38880,3,4) $350 - $500,402.62,0,1,Surburban,0,Phone,0,0,0.0,1
38881,6,2) $100 - $200,121.3,0,1,Surburban,0,Phone,0,0,0.0,1
38882,9,3) $200 - $350,325.63,0,1,Urban,0,Phone,0,0,0.0,1
38883,3,3) $200 - $350,314.91,1,0,Rural,1,Phone,0,0,0.0,0
38884,4,3) $200 - $350,263.72,1,1,Surburban,1,Web,0,0,0.0,1
38885,10,1) $0 - $100,51.01,1,0,Surburban,0,Web,0,0,0.0,1
38889,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
38891,7,2) $100 - $200,153.17,0,1,Urban,1,Phone,0,0,0.0,0
38892,2,3) $200 - $350,230.45,0,1,Rural,0,Web,0,0,0.0,0
38893,1,5) $500 - $750,693.74,1,0,Surburban,1,Multichannel,0,0,0.0,0
38895,6,2) $100 - $200,105.67,0,1,Urban,1,Web,0,0,0.0,1
38896,5,4) $350 - $500,371.66,0,1,Surburban,0,Multichannel,1,0,0.0,1
38897,1,3) $200 - $350,273.26,1,1,Urban,1,Web,0,0,0.0,0
38898,6,3) $200 - $350,249.74,1,0,Surburban,0,Phone,0,0,0.0,0
38899,6,1) $0 - $100,29.99,1,0,Surburban,0,Web,1,0,0.0,0
38900,7,2) $100 - $200,127.87,1,0,Rural,0,Phone,0,0,0.0,0
38901,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,1,0,0.0,0
38902,4,2) $100 - $200,117.11,1,0,Urban,0,Phone,0,0,0.0,0
38903,2,5) $500 - $750,641.55,0,1,Urban,1,Multichannel,0,0,0.0,0
38905,3,4) $350 - $500,380.71,0,1,Rural,0,Web,0,0,0.0,1
38906,2,5) $500 - $750,712.47,1,1,Surburban,1,Web,0,0,0.0,0
38907,2,2) $100 - $200,157.9,1,0,Surburban,0,Phone,0,0,0.0,0
38909,3,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
38910,2,1) $0 - $100,98.97,0,1,Surburban,0,Web,1,0,0.0,0
38913,9,1) $0 - $100,52.42,0,1,Surburban,0,Phone,0,0,0.0,0
38915,2,5) $500 - $750,678.46,0,1,Surburban,1,Web,0,0,0.0,1
38916,4,1) $0 - $100,71.6,0,1,Urban,1,Web,0,0,0.0,0
38917,3,1) $0 - $100,54.5,1,0,Surburban,1,Phone,0,0,0.0,1
38918,2,1) $0 - $100,62.43,0,1,Surburban,0,Web,0,0,0.0,1
38920,2,3) $200 - $350,223.54,0,1,Rural,1,Phone,0,0,0.0,0
38921,9,2) $100 - $200,134.97,1,0,Rural,0,Web,0,0,0.0,0
38922,1,2) $100 - $200,139.73,1,0,Surburban,0,Web,0,0,0.0,1
38923,3,2) $100 - $200,113.44,1,0,Rural,1,Web,0,0,0.0,0
38924,1,5) $500 - $750,617.18,0,1,Urban,1,Phone,0,0,0.0,0
38925,11,4) $350 - $500,426.75,1,1,Surburban,1,Phone,0,0,0.0,0
38926,11,1) $0 - $100,90.41,0,1,Surburban,1,Phone,0,0,0.0,1
38927,5,1) $0 - $100,29.99,1,0,Urban,0,Phone,1,0,0.0,0
38928,9,1) $0 - $100,97.5,1,0,Surburban,0,Web,0,0,0.0,0
38929,9,1) $0 - $100,85.91,1,0,Rural,1,Phone,1,0,0.0,0
38933,2,2) $100 - $200,190.98,0,1,Surburban,0,Phone,0,0,0.0,0
38934,6,1) $0 - $100,31.34,1,0,Surburban,0,Phone,0,0,0.0,0
38935,12,1) $0 - $100,34.03,0,1,Surburban,0,Web,1,0,0.0,0
38938,10,3) $200 - $350,274.89,1,0,Rural,0,Phone,0,0,0.0,1
38940,3,1) $0 - $100,70.36,0,1,Rural,0,Web,0,0,0.0,0
38941,1,1) $0 - $100,69.25,0,1,Urban,0,Phone,0,0,0.0,0
38942,9,1) $0 - $100,72.71,0,1,Surburban,1,Web,0,0,0.0,0
38943,6,3) $200 - $350,204.9,1,0,Surburban,0,Phone,0,0,0.0,1
38944,11,1) $0 - $100,52.57,0,1,Surburban,1,Phone,0,0,0.0,1
38945,9,3) $200 - $350,345.02,1,0,Urban,0,Web,0,0,0.0,1
38947,6,5) $500 - $750,575.33,1,1,Surburban,1,Web,0,0,0.0,1
38948,12,3) $200 - $350,223.32,1,0,Surburban,0,Web,0,0,0.0,0
38951,10,1) $0 - $100,29.99,0,1,Rural,0,Web,1,0,0.0,1
38953,1,1) $0 - $100,47.17,1,0,Urban,0,Phone,0,0,0.0,1
38954,11,3) $200 - $350,254.27,1,1,Urban,1,Phone,0,0,0.0,0
38956,2,1) $0 - $100,96.62,1,0,Surburban,0,Phone,0,0,0.0,1
38958,9,2) $100 - $200,186.61,0,1,Surburban,0,Web,0,0,0.0,0
38959,10,5) $500 - $750,705.91,1,1,Urban,1,Web,0,0,0.0,1
38960,11,3) $200 - $350,216.95,1,1,Surburban,1,Web,0,0,0.0,1
38961,2,5) $500 - $750,638.61,1,1,Urban,1,Phone,0,0,0.0,1
38963,3,1) $0 - $100,81.03,1,0,Rural,0,Web,0,0,0.0,1
38966,4,3) $200 - $350,209.03,1,1,Rural,0,Multichannel,1,0,0.0,1
38968,3,1) $0 - $100,58.26,0,1,Urban,1,Web,0,0,0.0,1
38969,3,1) $0 - $100,71.25,0,1,Surburban,0,Phone,0,0,0.0,1
38970,6,2) $100 - $200,178.3,1,0,Urban,1,Web,0,0,0.0,0
38971,2,1) $0 - $100,39.36,0,1,Urban,1,Web,0,0,0.0,0
38972,5,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0,0.0,1
38973,4,5) $500 - $750,575.47,0,1,Surburban,1,Phone,0,0,0.0,0
38974,9,2) $100 - $200,190.57,0,1,Urban,0,Web,0,0,0.0,0
38978,5,1) $0 - $100,33.02,0,1,Rural,1,Web,0,0,0.0,0
38979,2,2) $100 - $200,148.1,0,1,Urban,1,Web,1,0,0.0,1
38980,8,1) $0 - $100,40.43,0,1,Urban,1,Phone,0,0,0.0,0
38981,3,4) $350 - $500,465.82,1,0,Urban,0,Phone,0,0,0.0,0
38983,6,3) $200 - $350,343.57,0,1,Surburban,0,Phone,0,0,0.0,0
38985,5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
38986,7,2) $100 - $200,100.2,0,1,Surburban,0,Phone,0,0,0.0,1
38988,2,1) $0 - $100,89.97,1,0,Surburban,0,Web,0,0,0.0,0
38989,10,1) $0 - $100,77.47,1,0,Surburban,1,Web,1,1,29.99,1
38990,7,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
38991,7,3) $200 - $350,242.14,1,1,Urban,0,Multichannel,0,0,0.0,0
38992,8,1) $0 - $100,98.1,0,1,Rural,0,Phone,0,0,0.0,0
38993,2,2) $100 - $200,120.56,0,1,Urban,1,Web,0,0,0.0,1
38997,1,1) $0 - $100,85.6,0,1,Surburban,0,Web,0,0,0.0,1
38998,11,3) $200 - $350,242.53,1,1,Urban,0,Phone,0,0,0.0,1
38999,2,1) $0 - $100,71.8,1,0,Surburban,0,Web,0,0,0.0,1
39001,6,2) $100 - $200,160.39,1,0,Rural,1,Web,0,0,0.0,1
39002,9,2) $100 - $200,199.64,1,0,Urban,1,Phone,0,0,0.0,0
39004,12,1) $0 - $100,42.58,1,0,Rural,0,Phone,0,0,0.0,1
39007,6,2) $100 - $200,169.37,1,0,Urban,0,Phone,0,0,0.0,0
39008,2,3) $200 - $350,289.11,0,1,Rural,1,Multichannel,0,0,0.0,1
39009,10,2) $100 - $200,105.12,1,0,Surburban,0,Web,0,0,0.0,0
39010,6,5) $500 - $750,666.69,1,1,Surburban,1,Phone,0,0,0.0,1
39011,4,1) $0 - $100,29.99,1,0,Rural,1,Web,0,0,0.0,0
39012,9,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
39016,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
39018,1,"6) $750 - $1,000",864.06,1,0,Surburban,1,Phone,0,0,0.0,1
39019,5,3) $200 - $350,246.49,0,1,Rural,1,Multichannel,0,0,0.0,1
39020,7,3) $200 - $350,271.13,0,1,Urban,0,Web,0,0,0.0,0
39021,10,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
39022,4,5) $500 - $750,558.57,1,0,Urban,1,Phone,0,0,0.0,0
39024,7,1) $0 - $100,43.09,1,0,Surburban,0,Phone,0,0,0.0,1
39025,1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
39028,8,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
39029,2,3) $200 - $350,233.27,1,0,Surburban,0,Multichannel,0,0,0.0,0
39030,1,3) $200 - $350,289.39,1,1,Surburban,0,Multichannel,0,0,0.0,1
39031,8,5) $500 - $750,524.63,1,0,Surburban,1,Phone,0,0,0.0,1
39032,3,2) $100 - $200,125.06,1,0,Urban,0,Phone,0,0,0.0,1
39034,5,2) $100 - $200,133.42,1,0,Surburban,0,Phone,0,0,0.0,1
39035,1,3) $200 - $350,311.77,1,0,Urban,0,Web,1,0,0.0,1
39036,3,3) $200 - $350,222.3,1,0,Surburban,0,Phone,0,0,0.0,1
39039,4,3) $200 - $350,210.05,0,1,Surburban,0,Phone,0,0,0.0,0
39040,5,1) $0 - $100,42.13,0,1,Rural,0,Web,1,0,0.0,1
39041,11,3) $200 - $350,324.34,1,0,Urban,0,Web,0,0,0.0,0
39042,4,3) $200 - $350,207.8,1,0,Surburban,0,Multichannel,1,0,0.0,0
39043,7,2) $100 - $200,140.71,1,0,Rural,0,Web,0,0,0.0,0
39044,6,2) $100 - $200,157.09,1,0,Surburban,0,Phone,0,0,0.0,1
39045,1,1) $0 - $100,73.76,1,0,Surburban,1,Phone,0,0,0.0,0
39047,1,1) $0 - $100,85.75,1,0,Urban,1,Phone,0,0,0.0,1
39049,10,1) $0 - $100,98.38,1,0,Surburban,0,Web,0,0,0.0,1
39050,1,2) $100 - $200,162.48,1,0,Surburban,1,Phone,0,0,0.0,1
39051,6,3) $200 - $350,247.6,0,1,Surburban,0,Multichannel,0,0,0.0,1
39052,2,2) $100 - $200,193.64,1,0,Urban,0,Phone,1,0,0.0,1
39053,4,1) $0 - $100,37.13,0,1,Surburban,0,Phone,0,0,0.0,0
39057,10,4) $350 - $500,426.08,0,1,Rural,0,Web,1,0,0.0,1
39058,6,2) $100 - $200,101.62,0,1,Urban,1,Web,1,0,0.0,1
39059,4,4) $350 - $500,493.28,1,0,Urban,0,Phone,0,0,0.0,0
39060,4,2) $100 - $200,143.77,1,0,Urban,0,Phone,0,0,0.0,0
39061,2,5) $500 - $750,595.76,0,1,Rural,1,Multichannel,0,0,0.0,0
39062,3,3) $200 - $350,243.64,0,1,Rural,0,Web,1,0,0.0,0
39063,4,3) $200 - $350,326.34,0,1,Surburban,0,Phone,0,0,0.0,0
39064,6,3) $200 - $350,279.88,1,0,Surburban,1,Web,0,0,0.0,0
39065,4,1) $0 - $100,48.61,0,1,Surburban,0,Phone,0,0,0.0,0
39067,9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
39068,1,4) $350 - $500,383.28,1,0,Rural,0,Multichannel,0,0,0.0,1
39069,1,3) $200 - $350,315.77,0,1,Surburban,0,Web,0,0,0.0,0
39071,4,2) $100 - $200,181.95,0,1,Urban,1,Web,0,0,0.0,1
39072,3,2) $100 - $200,103.73,1,0,Surburban,1,Web,0,0,0.0,1
39074,10,1) $0 - $100,65.29,1,0,Surburban,1,Web,0,0,0.0,1
39075,8,4) $350 - $500,494.1,0,1,Urban,0,Web,0,0,0.0,0
39076,10,1) $0 - $100,71.54,0,1,Surburban,1,Web,0,0,0.0,0
39077,5,2) $100 - $200,122.59,0,1,Surburban,1,Web,0,0,0.0,0
39078,4,1) $0 - $100,31.19,1,0,Urban,0,Web,0,0,0.0,0
39080,9,2) $100 - $200,137.02,0,1,Surburban,1,Phone,0,0,0.0,0
39082,10,2) $100 - $200,142.41,1,0,Urban,0,Web,1,0,0.0,1
39084,1,1) $0 - $100,29.99,0,1,Urban,0,Web,1,0,0.0,0
39085,1,"7) $1,000 +",1395.81,1,0,Surburban,1,Phone,0,0,0.0,1
39086,1,1) $0 - $100,32.54,0,1,Surburban,0,Phone,0,0,0.0,1
39088,2,3) $200 - $350,251.11,0,1,Rural,0,Web,0,0,0.0,1
39091,3,2) $100 - $200,105.08,1,0,Urban,1,Phone,0,0,0.0,1
39092,4,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
39093,10,2) $100 - $200,124.73,1,0,Rural,0,Phone,0,0,0.0,1
39094,4,3) $200 - $350,283.16,1,0,Surburban,1,Phone,0,0,0.0,1
39096,5,5) $500 - $750,550.76,1,1,Surburban,1,Web,0,0,0.0,1
39097,6,4) $350 - $500,397.47,1,0,Surburban,1,Multichannel,0,0,0.0,0
39098,11,4) $350 - $500,402.08,1,0,Urban,0,Phone,0,0,0.0,0
39100,3,3) $200 - $350,325.84,0,1,Rural,0,Web,0,0,0.0,1
39103,9,4) $350 - $500,460.77,1,1,Surburban,1,Multichannel,0,0,0.0,0
39104,6,3) $200 - $350,206.74,0,1,Surburban,1,Multichannel,0,0,0.0,0
39105,1,2) $100 - $200,138.47,1,0,Rural,0,Phone,1,0,0.0,1
39108,2,3) $200 - $350,299.86,0,1,Surburban,0,Multichannel,0,0,0.0,1
39109,1,3) $200 - $350,231.33,0,1,Surburban,1,Web,0,0,0.0,0
39112,2,4) $350 - $500,415.67,1,1,Urban,1,Web,1,0,0.0,0
39113,1,1) $0 - $100,50.79,0,1,Surburban,0,Phone,0,0,0.0,0
39115,10,5) $500 - $750,609.62,0,1,Urban,1,Web,0,0,0.0,0
39116,6,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
39121,11,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
39122,10,2) $100 - $200,131.18,1,0,Surburban,1,Phone,0,0,0.0,1
39123,2,5) $500 - $750,545.23,1,0,Surburban,1,Web,0,0,0.0,0
39124,10,1) $0 - $100,84.23,0,1,Surburban,0,Web,0,0,0.0,0
