,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
24738,4,2,324.07,1,0,1,0,1,0,0,0.0,0
24739,1,2,251.08,0,1,2,0,2,0,0,0.0,1
24741,9,0,29.99,1,0,1,0,2,0,0,0.0,0
24743,2,1,138.84,1,0,0,0,1,0,0,0.0,1
24745,6,2,324.77,0,1,2,1,2,1,0,0.0,0
24746,7,0,29.99,0,1,1,0,1,0,0,0.0,1
24747,10,1,170.51,0,1,0,0,1,0,0,0.0,1
24748,1,0,73.91,1,0,2,0,2,1,0,0.0,1
24749,2,2,208.29,1,1,1,0,1,0,0,0.0,0
24750,2,0,42.02,1,0,2,1,1,0,0,0.0,0
24752,11,1,114.48,0,1,2,1,2,0,0,0.0,0
24754,6,0,75.79,1,0,0,1,2,0,0,0.0,0
24756,1,4,612.33,1,0,1,1,0,0,0,0.0,1
24757,11,0,62.37,0,1,1,0,1,0,0,0.0,1
24758,10,0,50.22,0,1,1,0,1,0,0,0.0,0
24759,2,5,895.1,0,1,0,1,1,0,0,0.0,1
24760,5,0,95.0,0,1,2,1,2,0,0,0.0,0
24761,7,0,84.42,0,1,1,0,2,0,0,0.0,0
24763,10,4,625.43,1,0,0,1,0,0,0,0.0,0
24764,6,1,168.39,1,0,2,0,2,0,0,0.0,0
24765,5,6,1524.42,0,1,1,1,1,0,0,0.0,0
24766,5,6,1532.18,0,1,2,1,0,0,0,0.0,1
24768,10,0,87.65,0,1,1,0,2,0,0,0.0,1
24769,5,1,102.01,0,1,2,0,2,0,0,0.0,0
24771,12,3,435.12,0,1,2,1,2,0,0,0.0,0
24776,4,4,542.09,1,0,1,1,2,0,0,0.0,0
24777,9,0,41.45,0,1,2,1,1,0,0,0.0,0
24780,9,1,143.1,0,1,1,1,2,0,0,0.0,0
24781,10,0,29.99,0,1,2,0,2,0,0,0.0,0
24782,9,4,511.85,1,0,0,1,2,0,0,0.0,0
24784,3,3,355.98,1,0,2,0,0,0,0,0.0,0
24785,2,1,190.04,0,1,2,0,1,0,0,0.0,1
24786,10,1,196.29,1,0,2,1,1,0,0,0.0,0
24788,4,1,183.49,1,0,1,0,1,0,0,0.0,1
24789,3,4,505.12,0,1,2,1,1,0,0,0.0,1
24790,1,1,101.74,1,0,2,1,2,0,0,0.0,0
24792,9,0,84.12,1,0,2,1,2,0,0,0.0,0
24793,4,1,132.51,0,1,1,0,1,0,0,0.0,0
24794,1,3,369.86,1,0,1,0,1,0,0,0.0,1
24797,10,0,29.99,0,1,2,0,2,0,0,0.0,1
24798,9,0,70.97,1,0,2,0,1,0,0,0.0,0
24799,9,2,202.04,0,1,1,0,1,1,0,0.0,0
24802,4,1,105.68,0,1,1,0,2,0,0,0.0,0
24806,4,3,417.31,1,0,0,0,1,0,0,0.0,1
24808,10,2,201.9,1,0,0,0,0,1,0,0.0,1
24809,10,2,208.03,1,0,2,0,0,0,0,0.0,0
24811,6,1,108.16,1,0,1,0,2,0,0,0.0,1
24813,2,5,766.77,0,1,2,1,1,0,0,0.0,1
24814,1,2,259.43,0,1,2,0,1,0,0,0.0,0
24815,6,2,327.09,1,0,1,0,0,0,0,0.0,1
24817,2,0,29.99,1,0,1,0,1,0,0,0.0,0
24819,10,1,161.5,0,1,0,0,2,0,0,0.0,0
24820,11,1,152.02,1,0,0,0,2,0,0,0.0,1
24821,7,0,29.99,1,0,2,0,2,0,0,0.0,0
24823,9,2,315.47,1,0,2,0,1,0,0,0.0,0
24824,8,0,53.79,0,1,1,0,2,0,0,0.0,0
24825,1,2,307.67,0,1,2,1,0,0,0,0.0,0
24826,9,2,275.66,0,1,0,1,0,0,0,0.0,0
24827,9,1,151.7,1,0,2,0,1,0,0,0.0,0
24828,5,1,108.4,0,1,1,0,1,0,0,0.0,0
24830,7,1,115.11,1,0,1,1,2,0,0,0.0,1
24832,4,5,773.32,1,1,2,1,2,0,0,0.0,1
24833,1,2,208.89,0,1,2,0,1,0,0,0.0,1
24835,1,3,395.35,1,0,0,1,0,0,0,0.0,1
24836,11,3,400.25,0,1,1,0,0,0,0,0.0,1
24837,3,0,53.28,1,0,2,0,1,0,0,0.0,0
24838,3,4,616.5,1,0,1,1,1,0,0,0.0,1
24839,3,1,123.57,0,1,1,1,1,0,0,0.0,0
24840,11,6,1085.95,0,1,2,1,1,0,0,0.0,0
24841,9,1,163.08,0,1,1,0,1,0,0,0.0,0
24842,6,2,232.97,0,1,2,0,1,0,0,0.0,0
24843,3,5,783.12,1,0,2,1,0,1,0,0.0,0
24844,9,0,29.99,0,1,1,1,2,0,0,0.0,1
24845,10,0,80.68,0,1,1,1,2,0,0,0.0,0
24847,6,0,50.25,0,1,0,1,2,0,0,0.0,1
24849,3,1,158.05,0,1,2,0,2,0,0,0.0,1
24850,4,4,510.06,0,1,2,1,2,0,0,0.0,0
24851,7,3,431.99,0,1,2,0,0,1,0,0.0,0
24854,1,2,342.62,1,1,0,0,0,0,0,0.0,1
24855,9,1,109.16,1,0,1,0,2,0,0,0.0,1
24857,1,2,281.21,0,1,2,0,1,0,0,0.0,0
24859,2,1,127.04,0,1,2,1,2,0,0,0.0,1
24860,6,2,322.48,1,0,2,0,1,0,0,0.0,1
24861,9,1,144.37,0,1,0,1,1,0,0,0.0,1
24862,1,2,244.07,0,1,1,0,0,0,0,0.0,0
24866,3,4,676.41,1,1,0,1,2,0,0,0.0,0
24867,8,0,40.72,0,1,1,0,1,0,0,0.0,1
24870,6,2,270.97,1,0,1,1,0,0,0,0.0,1
24872,3,4,619.46,0,1,1,1,0,0,0,0.0,1
24873,10,1,175.82,0,1,2,0,2,0,0,0.0,1
24875,10,0,60.45,0,1,1,0,1,0,0,0.0,0
24877,5,2,312.0,0,1,1,1,1,0,0,0.0,1
24878,8,0,88.78,1,0,0,0,2,0,0,0.0,0
24879,3,1,104.93,1,0,2,0,1,1,0,0.0,0
24880,11,2,314.84,1,1,0,0,0,0,0,0.0,0
24881,9,2,311.52,0,1,2,0,1,0,0,0.0,0
24882,7,0,29.99,0,1,1,1,1,0,0,0.0,0
24884,1,1,156.49,0,1,2,1,2,1,0,0.0,0
24885,2,0,29.99,1,0,1,1,1,0,0,0.0,0
24886,1,0,37.29,1,0,0,1,1,0,0,0.0,1
24887,10,1,194.01,1,0,0,1,2,0,0,0.0,1
24888,3,2,232.48,1,1,1,1,1,0,0,0.0,1
24889,6,0,29.99,1,0,1,0,2,0,0,0.0,0
24892,11,4,618.25,0,1,2,1,0,0,0,0.0,0
24897,3,0,37.14,1,0,2,0,1,0,0,0.0,0
24898,5,2,302.48,0,1,1,0,2,0,0,0.0,1
24899,1,1,104.17,0,1,2,0,1,1,0,0.0,1
24900,10,0,70.87,1,0,2,1,2,0,0,0.0,0
24901,2,0,29.99,1,0,0,0,2,1,1,149.91,1
24903,11,3,424.86,0,1,1,0,1,0,0,0.0,1
24904,6,2,272.63,0,1,2,0,1,0,0,0.0,0
24905,10,2,330.07,0,1,2,0,1,0,0,0.0,1
24906,3,0,94.48,1,0,1,1,2,0,0,0.0,1
24907,3,2,221.27,1,1,0,0,2,0,0,0.0,0
24908,3,4,681.57,1,0,0,1,2,1,0,0.0,0
24909,7,5,831.83,0,1,2,1,0,0,0,0.0,1
24911,8,1,130.85,0,1,1,0,1,0,0,0.0,1
24912,5,2,208.05,0,1,1,0,0,0,0,0.0,1
24913,5,0,56.25,1,0,2,0,1,0,0,0.0,1
24914,11,3,408.11,0,1,1,0,0,0,0,0.0,1
24915,11,0,37.35,0,1,1,1,2,0,0,0.0,0
24916,9,4,573.46,0,1,2,1,2,0,0,0.0,0
24917,9,0,29.99,1,0,2,1,1,0,0,0.0,0
24918,2,2,234.11,0,1,2,1,2,1,0,0.0,0
24920,1,4,676.78,1,0,1,1,0,0,0,0.0,1
24921,5,4,749.38,1,0,1,1,2,0,0,0.0,0
24922,2,0,29.99,0,1,1,0,1,0,0,0.0,1
24923,9,0,29.99,0,1,1,0,2,0,0,0.0,0
24924,1,3,423.9,1,0,1,0,0,0,0,0.0,0
24926,2,3,452.06,1,0,0,0,1,0,0,0.0,1
24927,6,0,57.25,1,0,2,0,2,0,0,0.0,1
24928,3,0,29.99,0,1,2,1,2,0,0,0.0,0
24929,7,1,107.15,0,1,2,1,1,0,0,0.0,0
24932,1,4,539.35,1,1,2,1,1,0,0,0.0,1
24934,4,1,120.72,0,1,2,1,1,0,0,0.0,0
24936,8,0,29.99,1,0,1,1,2,0,0,0.0,0
24938,9,1,102.51,0,1,1,1,2,1,0,0.0,1
24940,5,0,55.31,1,0,1,0,1,0,0,0.0,1
24941,9,1,133.74,0,1,0,1,1,0,0,0.0,1
24942,5,2,245.42,0,1,1,1,2,0,0,0.0,1
24943,2,1,184.18,1,0,2,0,1,0,0,0.0,1
24945,1,0,29.99,1,0,2,0,2,0,0,0.0,0
24946,4,3,459.93,1,0,0,1,0,0,0,0.0,0
24947,11,0,99.89,1,0,1,0,1,0,0,0.0,1
24950,10,0,45.45,0,1,1,1,1,0,0,0.0,0
24951,2,3,499.86,1,0,1,0,0,0,0,0.0,0
24952,11,1,128.15,0,1,2,0,1,0,0,0.0,0
24953,10,0,29.99,1,0,2,1,1,0,0,0.0,1
24954,6,4,657.75,1,1,2,1,0,0,0,0.0,0
24955,1,2,253.79,1,0,1,0,2,0,0,0.0,1
24957,5,0,29.99,1,0,1,1,2,0,0,0.0,1
24958,9,0,98.9,1,0,1,0,1,0,0,0.0,1
24959,8,2,264.6,0,1,2,0,1,0,0,0.0,1
24960,3,3,384.54,1,0,2,0,2,0,0,0.0,0
24961,1,4,743.5,1,1,2,1,0,0,0,0.0,0
24962,9,2,325.77,1,1,2,0,1,0,0,0.0,0
24963,9,0,29.99,0,1,2,1,1,0,0,0.0,1
24964,4,0,38.97,0,1,1,0,1,0,0,0.0,0
24965,1,1,122.35,0,1,1,0,2,0,0,0.0,1
24966,2,0,73.18,1,0,2,0,2,0,0,0.0,0
24967,5,1,159.44,1,0,2,1,1,0,0,0.0,0
24968,2,0,81.03,0,1,2,1,1,0,0,0.0,1
24969,11,1,133.56,1,0,2,1,2,0,0,0.0,0
24970,2,6,1015.21,1,1,2,1,2,0,0,0.0,0
24971,2,1,189.67,1,0,1,1,1,0,0,0.0,0
24972,2,3,445.73,0,1,0,0,2,0,0,0.0,1
24973,10,0,60.69,0,1,2,0,1,1,0,0.0,1
24974,5,1,143.68,1,0,2,1,1,1,0,0.0,0
24975,12,0,29.99,0,1,1,1,1,0,0,0.0,1
24976,4,1,106.06,1,0,1,1,1,0,0,0.0,0
24977,2,3,378.44,0,1,0,0,0,0,0,0.0,1
24978,9,0,29.99,0,1,0,0,1,0,0,0.0,0
24981,3,5,818.36,1,1,0,1,1,0,0,0.0,1
24982,2,0,29.99,1,0,0,1,1,0,0,0.0,0
24983,3,0,70.67,1,0,2,0,1,0,0,0.0,1
24984,2,0,77.48,1,0,2,0,1,0,0,0.0,1
24987,1,1,122.06,0,1,2,0,1,0,0,0.0,0
24989,2,2,206.53,1,0,1,0,0,0,0,0.0,1
24991,1,4,646.37,1,1,2,1,0,1,1,146.55,1
24992,7,2,320.73,1,0,2,0,1,0,0,0.0,0
24993,11,0,29.99,1,0,2,1,1,0,0,0.0,1
24995,11,4,532.06,1,0,2,1,1,0,0,0.0,0
24997,6,2,224.25,1,0,1,0,0,0,0,0.0,1
24998,2,3,456.12,0,1,1,0,2,0,0,0.0,0
24999,5,3,479.68,1,0,1,1,0,0,0,0.0,0
25005,8,1,100.63,1,0,2,0,2,0,0,0.0,0
25006,6,1,130.81,0,1,2,0,1,0,0,0.0,1
25007,11,1,101.4,0,1,2,1,1,0,0,0.0,0
25008,11,2,304.98,0,1,2,0,1,0,0,0.0,0
25009,11,0,55.57,0,1,1,1,1,0,0,0.0,1
25010,11,2,256.01,0,1,1,0,1,0,0,0.0,1
25012,10,0,63.12,1,0,0,0,1,0,0,0.0,0
25013,3,2,201.84,0,1,2,0,2,0,0,0.0,1
25017,3,1,106.38,0,1,2,0,1,0,0,0.0,1
25019,2,1,143.96,0,1,2,0,2,0,0,0.0,0
25020,2,0,83.35,0,1,2,1,1,0,0,0.0,0
25021,1,4,548.39,1,1,1,1,2,0,0,0.0,0
25023,4,0,29.99,0,1,2,1,2,0,0,0.0,0
25024,10,0,29.99,0,1,1,1,2,1,0,0.0,0
25025,9,3,358.53,1,1,1,1,0,0,0,0.0,1
25026,3,4,630.91,1,0,2,1,0,0,0,0.0,1
25030,6,0,29.99,0,1,1,1,1,0,0,0.0,0
25031,3,3,439.26,0,1,2,0,0,0,0,0.0,1
25032,3,0,63.1,0,1,0,1,2,0,0,0.0,0
25033,4,2,308.42,0,1,0,0,2,1,0,0.0,0
25035,2,4,737.77,1,0,1,1,0,0,0,0.0,0
25036,6,6,1299.52,1,1,1,1,0,0,0,0.0,0
25037,6,0,69.0,1,0,0,0,1,0,0,0.0,0
25038,2,2,202.35,1,0,1,1,2,0,0,0.0,1
25039,5,1,199.84,1,0,1,0,2,0,0,0.0,0
25040,6,0,29.99,0,1,2,1,1,0,0,0.0,1
25041,2,1,122.95,1,0,0,0,1,0,0,0.0,0
25042,12,0,87.79,1,0,2,0,2,0,0,0.0,1
25045,9,0,49.9,0,1,1,0,2,0,0,0.0,0
25051,10,1,103.67,1,0,0,1,1,0,0,0.0,0
25053,1,6,1596.15,1,1,2,1,0,0,0,0.0,0
25054,1,5,825.34,0,1,1,1,1,0,0,0.0,0
25055,2,2,223.08,1,1,1,0,2,0,0,0.0,1
25056,12,0,59.11,1,0,0,0,1,0,0,0.0,0
25057,2,0,45.78,1,0,1,1,2,0,0,0.0,0
25058,5,1,140.22,1,0,1,1,1,0,0,0.0,0
25059,6,3,423.47,1,0,2,0,0,0,0,0.0,0
25062,6,0,39.58,1,0,2,1,1,0,0,0.0,1
25064,6,3,450.99,1,0,2,0,1,0,0,0.0,0
25065,12,2,334.04,0,1,1,0,1,0,0,0.0,1
25068,12,0,54.61,1,0,1,0,1,0,0,0.0,0
25070,4,0,29.99,1,0,2,1,2,0,0,0.0,1
25072,3,3,399.47,0,1,1,0,1,0,0,0.0,1
25073,6,1,115.02,1,0,1,1,2,0,0,0.0,0
25075,5,3,377.25,0,1,0,0,1,1,0,0.0,0
25077,5,0,29.99,0,1,1,1,2,0,0,0.0,0
25079,10,3,457.22,0,1,1,1,0,0,0,0.0,0
25081,9,0,29.99,0,1,2,1,1,0,0,0.0,1
25082,2,1,134.48,0,1,1,1,1,0,0,0.0,1
25083,12,0,67.2,1,0,1,0,2,0,0,0.0,1
25084,2,3,380.3,0,1,2,0,1,0,0,0.0,0
25085,5,4,517.49,0,1,1,1,2,0,0,0.0,1
25086,10,0,60.92,0,1,1,0,2,0,0,0.0,1
25087,6,1,120.17,0,1,1,1,1,0,0,0.0,1
25088,7,2,230.59,0,1,2,0,1,0,0,0.0,1
25089,3,0,69.12,1,0,2,0,2,0,0,0.0,1
25091,1,5,982.19,1,1,2,1,0,0,0,0.0,0
25094,6,0,59.14,1,0,1,0,1,0,0,0.0,1
25095,7,4,515.6,0,1,1,1,2,0,0,0.0,1
25097,5,1,107.56,1,0,2,0,1,1,0,0.0,0
25102,6,2,242.46,0,1,2,0,1,0,0,0.0,1
25103,10,2,322.02,0,1,0,0,1,0,0,0.0,1
25105,9,0,29.99,0,1,1,0,2,0,0,0.0,1
25106,6,0,45.68,0,1,1,1,2,1,0,0.0,0
25107,9,0,67.85,0,1,2,0,2,0,0,0.0,1
25108,1,1,198.32,1,0,1,0,1,1,0,0.0,1
25109,5,4,569.2,1,1,2,1,0,0,0,0.0,1
25110,4,2,314.31,1,0,2,0,2,0,0,0.0,1
25111,8,3,423.0,1,0,2,1,0,0,0,0.0,0
25112,1,0,48.63,0,1,1,1,1,0,0,0.0,1
25113,7,1,167.06,0,1,1,0,2,0,0,0.0,0
25114,9,0,64.42,0,1,1,1,1,0,0,0.0,1
25115,11,1,128.43,1,0,2,1,1,0,0,0.0,0
25116,2,0,89.99,1,0,2,0,2,0,0,0.0,1
25117,4,1,128.28,0,1,1,1,2,0,0,0.0,1
25118,9,0,29.99,1,0,2,0,2,0,0,0.0,0
25119,3,1,177.82,1,0,0,0,1,0,0,0.0,1
25121,7,3,432.51,0,1,1,1,0,0,0,0.0,1
25128,2,0,29.99,1,0,2,0,1,0,0,0.0,0
25129,10,3,382.84,1,0,2,0,1,0,0,0.0,0
25131,7,1,135.54,0,1,2,0,1,0,0,0.0,0
25132,2,2,232.98,0,1,2,1,0,0,0,0.0,1
25133,5,2,343.96,0,1,2,0,1,1,0,0.0,0
25134,5,3,372.85,1,0,2,0,2,0,0,0.0,1
25135,9,0,50.14,0,1,1,0,1,0,0,0.0,1
25136,3,0,29.99,1,0,1,0,1,0,0,0.0,0
25138,9,2,289.79,0,1,2,1,2,0,0,0.0,1
25139,10,0,65.94,0,1,2,0,2,0,0,0.0,0
25141,6,3,448.46,0,1,0,1,0,0,0,0.0,1
25142,11,1,114.47,1,0,1,1,1,0,0,0.0,0
25143,9,0,29.99,1,0,2,0,2,0,0,0.0,1
25144,10,0,92.08,1,0,1,0,2,0,0,0.0,1
25146,1,2,300.92,1,1,2,1,1,0,0,0.0,1
25148,10,4,538.74,1,0,1,1,2,0,0,0.0,1
25149,11,0,82.29,0,1,2,0,2,0,0,0.0,1
25150,11,0,56.19,0,1,2,0,2,0,0,0.0,0
25152,5,3,375.27,0,1,2,0,2,0,0,0.0,0
25153,4,1,153.45,0,1,2,0,2,0,0,0.0,1
25154,5,0,48.43,1,0,2,0,1,0,0,0.0,1
25155,9,4,697.74,1,0,1,1,1,1,0,0.0,1
25158,1,2,201.67,1,0,0,0,0,0,0,0.0,1
25160,2,5,795.1,1,0,1,1,1,0,0,0.0,1
25161,10,0,40.31,1,0,2,0,2,0,0,0.0,0
25162,4,0,29.99,0,1,1,1,1,0,0,0.0,0
25163,2,2,204.15,1,1,2,0,1,0,0,0.0,0
25165,1,2,262.23,0,1,1,1,2,0,0,0.0,1
25167,11,1,124.82,0,1,2,1,2,0,0,0.0,0
25168,6,1,144.19,0,1,1,1,1,0,0,0.0,0
25169,4,2,204.11,0,1,1,1,1,0,0,0.0,1
25170,4,0,80.94,0,1,2,0,1,0,0,0.0,0
25172,1,0,52.66,0,1,1,0,2,0,0,0.0,1
25173,10,2,341.99,0,1,1,0,0,0,0,0.0,0
25175,3,0,33.67,0,1,1,0,2,0,0,0.0,1
25176,10,0,74.11,0,1,2,1,1,0,0,0.0,0
25177,10,0,29.99,0,1,1,1,1,1,0,0.0,1
25178,5,3,384.17,0,1,1,0,1,0,0,0.0,1
25179,6,5,878.41,0,1,2,1,1,0,0,0.0,0
25181,2,2,215.52,0,1,2,1,0,1,0,0.0,0
25182,4,1,110.35,1,0,0,0,2,0,0,0.0,0
25184,9,2,202.03,0,1,2,0,2,1,0,0.0,0
25187,4,0,59.56,0,1,1,0,1,0,0,0.0,1
25188,4,2,243.93,1,0,2,0,2,0,0,0.0,1
25189,8,5,774.45,1,1,0,1,0,0,0,0.0,1
25192,2,0,86.95,0,1,1,0,1,0,0,0.0,1
25193,12,0,63.8,0,1,2,1,2,0,0,0.0,1
25194,5,2,281.66,0,1,2,1,2,0,0,0.0,0
25195,6,3,434.74,1,0,2,0,0,0,0,0.0,1
25196,8,4,714.16,0,1,0,1,1,0,0,0.0,1
25197,9,1,199.87,0,1,1,1,1,0,0,0.0,1
25198,7,0,64.37,0,1,0,1,1,1,0,0.0,1
25199,4,1,156.69,0,1,2,1,2,0,0,0.0,1
25203,1,2,284.87,1,0,2,0,1,1,0,0.0,0
25205,5,5,923.72,0,1,2,1,2,0,0,0.0,0
25206,3,0,36.8,0,1,1,1,1,0,0,0.0,0
25207,6,3,370.42,1,1,2,1,2,0,0,0.0,0
25208,6,2,280.38,1,1,1,1,0,0,0,0.0,0
25209,1,6,1380.39,0,1,1,1,2,0,0,0.0,1
25211,6,0,62.29,1,0,0,1,1,0,0,0.0,0
25213,6,0,76.41,1,0,1,1,1,0,0,0.0,1
25215,3,0,30.54,1,0,2,0,1,0,0,0.0,0
25216,11,0,29.99,1,0,2,1,2,0,0,0.0,1
25217,6,0,99.02,1,0,1,1,2,0,0,0.0,1
25218,6,0,38.99,1,0,1,1,1,0,0,0.0,0
25219,4,3,358.54,1,0,0,0,2,1,0,0.0,0
25220,2,3,385.12,1,1,2,0,1,0,0,0.0,0
25221,7,0,29.99,1,0,0,0,2,0,0,0.0,1
25222,2,2,234.96,1,0,2,0,0,0,0,0.0,1
25223,5,3,415.93,0,1,0,0,1,0,0,0.0,1
25225,3,2,283.93,0,1,2,0,2,1,0,0.0,1
25226,3,2,205.8,0,1,1,1,2,0,0,0.0,1
25227,10,0,98.44,1,0,0,1,2,0,0,0.0,1
25228,3,4,667.53,0,1,0,1,0,0,0,0.0,0
25230,1,2,238.52,1,1,1,0,0,1,0,0.0,0
25231,1,0,32.22,1,0,1,1,1,0,0,0.0,1
25232,11,1,131.21,0,1,2,1,2,0,0,0.0,0
25233,3,0,29.99,0,1,0,1,2,0,0,0.0,0
25234,2,3,430.44,1,0,1,0,0,0,0,0.0,0
25235,2,1,160.72,0,1,1,1,2,0,0,0.0,0
25236,1,5,838.62,1,1,2,1,2,1,0,0.0,1
25238,3,1,152.43,0,1,1,1,1,0,0,0.0,0
25239,9,0,44.97,1,0,1,1,2,0,0,0.0,0
25240,10,0,29.99,0,1,1,1,1,0,0,0.0,0
25241,8,2,338.23,1,0,1,0,2,0,0,0.0,0
25244,2,3,352.97,1,0,1,0,0,0,0,0.0,0
25246,10,0,39.23,0,1,0,0,2,0,0,0.0,1
25247,10,0,29.99,1,0,1,0,1,0,0,0.0,1
25248,10,0,54.74,0,1,1,1,1,0,0,0.0,1
25249,10,1,118.59,1,0,2,0,2,0,0,0.0,0
25250,6,2,312.32,1,1,1,1,2,0,0,0.0,1
25251,1,0,29.99,0,1,2,1,1,1,0,0.0,1
25252,1,1,178.93,0,1,2,1,2,1,0,0.0,1
25253,10,1,166.4,1,0,1,0,1,0,0,0.0,1
25255,6,3,412.74,0,1,1,0,2,0,0,0.0,0
25257,3,0,29.99,0,1,2,0,2,0,0,0.0,1
25258,9,0,82.0,0,1,2,1,2,0,0,0.0,0
25259,2,4,601.74,1,1,2,1,2,1,0,0.0,0
25260,1,0,29.99,1,0,0,0,2,0,0,0.0,0
25261,4,2,253.17,1,0,2,0,2,0,0,0.0,1
25263,5,3,376.25,0,1,1,1,1,0,0,0.0,1
25265,12,1,150.07,1,0,1,0,2,0,0,0.0,1
25266,2,3,396.14,0,1,1,0,1,0,0,0.0,0
25267,7,0,95.38,0,1,1,1,2,0,0,0.0,0
25269,10,0,29.99,0,1,0,0,2,0,0,0.0,1
25271,12,4,530.55,0,1,1,1,1,1,0,0.0,1
25272,9,1,169.06,0,1,1,0,1,0,0,0.0,0
25273,6,0,29.99,0,1,2,0,1,0,0,0.0,0
25274,4,4,541.17,1,0,1,1,2,0,0,0.0,0
25275,6,1,159.24,0,1,0,0,2,0,0,0.0,1
25276,1,0,78.78,0,1,1,1,2,0,0,0.0,1
25277,11,2,238.54,1,0,2,0,2,0,0,0.0,0
25278,12,2,242.77,0,1,0,0,2,0,0,0.0,0
25279,6,1,139.85,0,1,1,0,1,0,0,0.0,0
25280,11,0,29.99,0,1,0,0,1,0,0,0.0,1
25281,10,0,29.99,0,1,0,0,2,0,0,0.0,0
25282,8,1,134.74,0,1,0,0,1,0,0,0.0,0
25283,6,0,52.14,0,1,0,1,2,0,0,0.0,0
25284,2,0,66.05,0,1,1,0,1,0,0,0.0,1
25286,2,1,125.72,0,1,1,1,2,0,0,0.0,1
25287,3,4,601.95,1,0,2,1,1,0,0,0.0,1
25290,9,0,53.13,1,0,2,1,1,0,0,0.0,1
25291,3,2,315.15,0,1,0,0,2,0,0,0.0,1
25293,5,0,99.65,1,0,1,0,2,0,0,0.0,1
25294,2,1,115.99,0,1,1,1,1,0,0,0.0,0
25295,4,2,249.87,1,1,2,0,2,0,0,0.0,0
25296,9,2,209.82,0,1,1,1,1,0,0,0.0,1
25297,6,1,144.13,1,0,1,0,1,0,0,0.0,0
25298,9,0,29.99,0,1,2,1,1,0,0,0.0,1
25300,10,2,217.31,1,0,2,0,2,0,0,0.0,1
25301,1,0,29.99,0,1,1,0,2,0,0,0.0,1
25302,6,0,88.94,0,1,2,0,1,0,0,0.0,0
25303,9,2,346.05,1,0,2,0,0,0,0,0.0,0
25304,7,0,29.99,0,1,2,1,2,0,0,0.0,1
25305,10,4,616.1,1,1,2,1,2,0,0,0.0,1
25308,9,0,96.7,1,0,2,1,2,0,0,0.0,0
25309,1,0,36.83,1,0,2,1,2,0,0,0.0,1
25310,5,0,64.29,1,0,2,0,1,0,0,0.0,1
25311,10,0,29.99,0,1,2,0,1,1,0,0.0,1
25312,1,1,122.16,0,1,0,1,1,1,1,184.3,1
25313,1,1,138.26,0,1,1,0,2,0,0,0.0,0
25314,11,0,29.99,1,0,1,1,2,0,0,0.0,1
25315,1,6,1035.1,0,1,2,1,0,0,0,0.0,0
25318,1,5,802.93,1,1,1,1,1,0,0,0.0,1
25319,10,0,39.49,0,1,2,1,1,0,0,0.0,0
25320,10,0,29.99,1,0,0,0,1,0,0,0.0,1
25321,2,1,177.63,1,0,1,0,1,0,0,0.0,0
25323,1,3,425.41,0,1,2,0,0,0,0,0.0,0
25325,2,0,29.99,1,0,1,0,1,0,0,0.0,1
25326,8,3,425.07,0,1,2,0,0,0,0,0.0,1
25327,1,2,242.7,1,0,1,0,0,1,0,0.0,0
25329,1,4,722.26,1,1,2,1,1,0,0,0.0,1
25330,4,0,29.99,1,0,1,1,2,0,0,0.0,0
25331,12,1,151.3,0,1,1,1,1,0,0,0.0,0
25332,8,2,266.11,1,1,1,0,1,0,0,0.0,0
25333,10,3,378.85,1,0,2,0,1,0,0,0.0,1
25334,6,0,31.19,1,0,2,0,2,0,0,0.0,0
25335,1,6,1109.54,1,1,1,1,0,0,0,0.0,0
25336,1,3,408.17,1,0,1,1,2,0,0,0.0,1
25337,5,2,220.03,1,1,1,0,2,0,0,0.0,1
25339,4,0,71.42,1,0,0,1,2,0,0,0.0,1
25341,4,3,375.22,1,1,2,0,0,0,0,0.0,0
25342,7,1,134.87,1,0,1,0,2,0,0,0.0,0
25343,5,0,58.68,1,0,1,0,1,0,0,0.0,0
25347,7,0,29.99,0,1,2,1,1,0,0,0.0,0
25348,8,1,173.73,1,0,1,0,2,0,0,0.0,1
25349,9,3,385.96,0,1,2,1,1,0,0,0.0,0
25351,6,2,301.59,0,1,2,0,2,1,0,0.0,1
25352,11,1,163.62,1,0,2,0,1,0,0,0.0,1
25354,2,0,73.07,0,1,1,1,2,0,0,0.0,0
25355,5,1,140.58,0,1,1,0,2,0,0,0.0,1
25356,5,0,43.99,1,0,1,0,1,0,0,0.0,0
25357,7,2,263.33,1,0,0,1,2,1,0,0.0,0
25358,1,0,29.99,1,0,2,1,1,0,0,0.0,0
25360,4,0,42.73,0,1,1,0,2,0,0,0.0,1
25362,2,4,519.21,0,1,1,1,0,0,0,0.0,1
25363,11,1,163.88,0,1,0,1,2,0,0,0.0,1
25364,11,1,148.02,0,1,1,0,2,0,0,0.0,0
25365,4,0,29.99,1,0,2,0,2,0,0,0.0,1
25366,7,0,29.99,1,0,2,1,2,0,0,0.0,0
25367,11,0,81.83,1,0,2,1,1,0,0,0.0,0
25368,9,1,117.18,1,0,2,0,2,0,0,0.0,0
25369,3,4,588.32,0,1,1,1,0,0,0,0.0,0
25370,10,1,121.28,1,0,2,1,2,0,0,0.0,0
25371,12,0,36.09,1,0,0,0,1,0,0,0.0,0
25372,4,1,111.12,0,1,2,1,1,0,0,0.0,1
